,Date,MeanTemp
46537,2010-06-08,6.6000000000000005
46538,2010-06-09,5.35
46539,2010-06-10,7.35
46540,2010-06-11,4.6
46541,2010-06-12,4.85
46542,2010-06-13,3.4
46543,2010-06-14,4.4
46544,2010-06-15,6.0
46545,2010-06-16,6.75
46546,2010-06-17,6.9
46547,2010-06-18,8.1
46548,2010-06-19,8.65
46549,2010-06-20,7.9
46550,2010-06-21,8.4
46551,2010-06-22,6.45
46552,2010-06-23,8.15
46553,2010-06-24,11.3
46554,2010-06-25,9.0
46555,2010-06-26,9.95
46556,2010-06-27,4.05
46557,2010-06-28,1.9500000000000002
46558,2010-06-29,3.0
46559,2010-06-30,3.5
46560,2010-07-01,5.0
46561,2010-07-02,1.7999999999999998
46562,2010-07-03,5.75
46563,2010-07-04,4.0
46564,2010-07-05,4.550000000000001
46565,2010-07-06,6.8500000000000005
46566,2010-07-07,4.699999999999999
46567,2010-07-08,5.05
46568,2010-07-09,6.5
46569,2010-07-10,7.3
46570,2010-07-11,10.1
46571,2010-07-12,5.95
46572,2010-07-13,8.4
46573,2010-07-14,8.7
46574,2010-07-15,6.4
46575,2010-07-16,4.3999999999999995
46576,2010-07-17,4.6
46577,2010-07-18,4.1499999999999995
46578,2010-07-19,5.05
46579,2010-07-20,4.4
46580,2010-07-21,3.9
46581,2010-07-22,4.15
46582,2010-07-23,6.85
46583,2010-07-24,5.8999999999999995
46584,2010-07-25,8.05
46585,2010-07-26,6.1
46586,2010-07-27,6.35
46587,2010-07-28,6.7
46588,2010-07-29,10.0
46589,2010-07-30,9.95
46590,2010-07-31,12.100000000000001
46591,2010-08-01,9.3
46592,2010-08-02,6.8999999999999995
46593,2010-08-03,9.2
46594,2010-08-04,4.8
46595,2010-08-05,7.9
46596,2010-08-06,4.3999999999999995
46597,2010-08-07,3.9
46598,2010-08-08,4.449999999999999
46599,2010-08-09,5.7
46600,2010-08-10,9.15
46601,2010-08-11,6.85
46602,2010-08-12,6.3500000000000005
46603,2010-08-13,6.5
46604,2010-08-14,8.3
46605,2010-08-15,9.899999999999999
46606,2010-08-16,8.65
46607,2010-08-17,5.0
46608,2010-08-18,4.15
46609,2010-08-19,9.1
46610,2010-08-20,7.9
46611,2010-08-21,7.8999999999999995
46612,2010-08-22,5.300000000000001
46613,2010-08-23,7.800000000000001
46614,2010-08-24,9.0
46615,2010-08-25,5.8500000000000005
46616,2010-08-26,5.95
46617,2010-08-27,8.4
46618,2010-08-28,5.5
46619,2010-08-29,7.35
46620,2010-08-30,8.45
46621,2010-08-31,7.75
46622,2010-09-01,11.6
46623,2010-09-02,12.65
46624,2010-09-03,9.7
46625,2010-09-04,12.2
46626,2010-09-05,10.25
46627,2010-09-06,8.7
46628,2010-09-07,6.6499999999999995
46629,2010-09-08,7.0
46630,2010-09-09,9.1
46631,2010-09-10,12.4
46632,2010-09-11,9.9
46633,2010-09-12,6.75
46634,2010-09-13,12.25
46635,2010-09-14,8.6
46636,2010-09-15,11.1
46637,2010-09-16,10.1
46638,2010-09-17,7.95
46639,2010-09-18,6.949999999999999
46640,2010-09-19,8.5
46641,2010-09-20,9.6
46642,2010-09-21,11.65
46643,2010-09-22,13.15
46644,2010-09-23,13.3
46645,2010-09-24,11.0
46646,2010-09-25,10.799999999999999
46647,2010-09-26,11.65
46648,2010-09-27,13.2
46649,2010-09-28,12.5
46650,2010-09-29,8.0
46651,2010-09-30,6.45
46652,2010-10-01,7.8999999999999995
46653,2010-10-02,11.35
46654,2010-10-03,14.3
46655,2010-10-04,14.75
46656,2010-10-05,14.9
46657,2010-10-06,17.15
46658,2010-10-07,15.149999999999999
46659,2010-10-08,10.100000000000001
46660,2010-10-09,13.7
46661,2010-10-10,13.35
46662,2010-10-11,12.5
46663,2010-10-12,13.4
46664,2010-10-13,15.25
46665,2010-10-14,16.049999999999997
46666,2010-10-15,14.05
46667,2010-10-16,7.300000000000001
46668,2010-10-17,10.3
46669,2010-10-18,9.450000000000001
46670,2010-10-19,9.7
46671,2010-10-20,14.45
46672,2010-10-21,13.95
46673,2010-10-22,15.0
46674,2010-10-23,14.6
46675,2010-10-24,12.55
46676,2010-10-25,11.5
46677,2010-10-26,12.75
46678,2010-10-27,15.25
46679,2010-10-28,14.399999999999999
46680,2010-10-29,14.65
46681,2010-10-30,17.45
46682,2010-10-31,19.2
46683,2010-11-01,12.95
46684,2010-11-02,12.649999999999999
46685,2010-11-03,11.25
46686,2010-11-04,10.850000000000001
46687,2010-11-05,10.65
46688,2010-11-06,10.65
46689,2010-11-07,14.05
46690,2010-11-08,16.8
46691,2010-11-09,16.3
46692,2010-11-10,17.25
46693,2010-11-11,19.85
46694,2010-11-12,19.9
46695,2010-11-13,20.35
46696,2010-11-14,21.0
46697,2010-11-15,20.25
46698,2010-11-16,14.75
46699,2010-11-17,15.299999999999999
46700,2010-11-18,15.149999999999999
46701,2010-11-19,15.45
46702,2010-11-20,14.7
46703,2010-11-21,17.15
46704,2010-11-22,16.75
46705,2010-11-23,17.1
46706,2010-11-24,18.6
46707,2010-11-25,19.5
46708,2010-11-26,18.9
46709,2010-11-27,18.8
46710,2010-11-28,17.4
46711,2010-11-29,13.899999999999999
46712,2010-11-30,14.35
46713,2010-12-01,16.65
46714,2010-12-02,19.85
46715,2010-12-03,17.9
46716,2010-12-04,20.85
46717,2010-12-05,19.4
46718,2010-12-06,19.1
46719,2010-12-07,21.3
46720,2010-12-08,22.299999999999997
46721,2010-12-09,22.25
46722,2010-12-10,19.15
46723,2010-12-11,15.9
46724,2010-12-12,18.1
46725,2010-12-13,15.55
46726,2010-12-14,18.9
46727,2010-12-15,20.25
46728,2010-12-16,19.3
46729,2010-12-17,17.25
46730,2010-12-18,16.65
46731,2010-12-19,13.25
46732,2010-12-20,12.25
46733,2010-12-21,14.45
46734,2010-12-22,15.2
46735,2010-12-23,18.6
46736,2010-12-24,17.65
46737,2010-12-25,18.85
46738,2010-12-26,20.75
46739,2010-12-27,20.0
46740,2010-12-28,14.55
46741,2010-12-29,18.25
46742,2010-12-30,21.25
46743,2010-12-31,23.15
46744,2011-01-01,24.5
46745,2011-01-02,24.4
46746,2011-01-03,17.700000000000003
46747,2011-01-04,17.4
46748,2011-01-05,19.35
46749,2011-01-06,17.200000000000003
46750,2011-01-07,18.2
46751,2011-01-08,22.7
46752,2011-01-09,18.75
46753,2011-01-10,22.15
46754,2011-01-11,19.700000000000003
46755,2011-01-12,22.299999999999997
46756,2011-01-13,22.1
46757,2011-01-14,21.75
46758,2011-01-15,25.35
46759,2011-01-16,23.75
46760,2011-01-17,23.25
46761,2011-01-18,19.7
46762,2011-01-19,21.3
46763,2011-01-20,20.65
46764,2011-01-21,21.45
46765,2011-01-22,23.6
46766,2011-01-23,21.9
46767,2011-01-24,23.200000000000003
46768,2011-01-25,24.05
46769,2011-01-26,26.299999999999997
46770,2011-01-27,26.45
46771,2011-01-28,22.9
46772,2011-01-29,21.65
46773,2011-01-30,22.4
46774,2011-01-31,26.65
46775,2011-02-01,26.65
46776,2011-02-02,28.35
46777,2011-02-03,26.549999999999997
46778,2011-02-04,26.8
46779,2011-02-05,26.2
46780,2011-02-06,20.1
46781,2011-02-07,15.45
46782,2011-02-08,17.8
46783,2011-02-09,17.6
46784,2011-02-10,17.95
46785,2011-02-11,21.200000000000003
46786,2011-02-12,20.1
46787,2011-02-13,20.1
46788,2011-02-14,16.6
46789,2011-02-15,16.95
46790,2011-02-16,18.1
46791,2011-02-17,22.549999999999997
46792,2011-02-18,22.0
46793,2011-02-19,22.85
46794,2011-02-20,21.4
46795,2011-02-21,18.0
46796,2011-02-22,16.15
46797,2011-02-23,16.3
46798,2011-02-24,19.75
46799,2011-02-25,19.950000000000003
46800,2011-02-26,20.55
46801,2011-02-27,19.200000000000003
46802,2011-02-28,20.3
46803,2011-03-01,20.05
46804,2011-03-02,15.85
46805,2011-03-03,17.15
46806,2011-03-04,14.649999999999999
46807,2011-03-05,15.6
46808,2011-03-06,15.8
46809,2011-03-07,15.25
46810,2011-03-08,17.5
46811,2011-03-09,19.25
46812,2011-03-10,18.6
46813,2011-03-11,19.7
46814,2011-03-12,20.55
46815,2011-03-13,21.1
46816,2011-03-14,21.0
46817,2011-03-15,19.25
46818,2011-03-16,21.25
46819,2011-03-17,20.3
46820,2011-03-18,16.85
46821,2011-03-19,18.2
46822,2011-03-20,17.85
46823,2011-03-21,17.1
46824,2011-03-22,20.15
46825,2011-03-23,18.25
46826,2011-03-24,15.75
46827,2011-03-25,16.7
46828,2011-03-26,15.05
46829,2011-03-27,13.899999999999999
46830,2011-03-28,13.6
46831,2011-03-29,16.6
46832,2011-03-30,17.3
46833,2011-03-31,14.75
46834,2011-05-01,12.549999999999999
46835,2011-05-02,12.899999999999999
46836,2011-05-03,11.3
46837,2011-05-04,9.950000000000001
46838,2011-05-05,7.15
46839,2011-05-06,5.4
46840,2011-05-07,7.1
46841,2011-05-08,6.949999999999999
46842,2011-05-09,5.8
46843,2011-05-10,6.6
46844,2011-05-11,6.699999999999999
46845,2011-05-12,3.65
46846,2011-05-13,9.75
46847,2011-05-14,5.3
46848,2011-05-15,3.55
46849,2011-05-16,2.3
46850,2011-05-17,8.1
46851,2011-05-18,7.050000000000001
46852,2011-05-19,7.8500000000000005
46853,2011-05-20,6.15
46854,2011-05-21,7.6
46855,2011-05-22,10.55
46856,2011-05-23,10.85
46857,2011-05-24,11.45
46858,2011-05-25,9.600000000000001
46859,2011-05-26,6.3
46860,2011-05-27,6.4
46861,2011-05-28,5.9
46862,2011-05-29,8.1
46863,2011-05-30,8.55
46864,2011-05-31,13.25
46865,2011-06-01,9.7
46866,2011-06-02,11.8
46867,2011-06-03,9.5
46868,2011-06-04,8.8
46869,2011-06-05,3.9999999999999996
46870,2011-06-06,6.95
46871,2011-06-07,2.6
46872,2011-06-08,3.55
46873,2011-06-09,7.35
46874,2011-06-10,8.35
46875,2011-06-11,6.75
46876,2011-06-12,6.5
46877,2011-06-13,8.95
46878,2011-06-14,8.4
46879,2011-06-15,10.0
46880,2011-06-16,9.35
46881,2011-06-17,5.05
46882,2011-06-18,7.050000000000001
46883,2011-06-19,4.9
46884,2011-06-20,8.1
46885,2011-06-21,9.15
46886,2011-06-22,6.7
46887,2011-06-23,9.850000000000001
46888,2011-06-24,5.7
46889,2011-06-25,6.1
46890,2011-06-26,4.85
46891,2011-06-27,5.1
46892,2011-06-28,5.4
46893,2011-06-29,5.449999999999999
46894,2011-06-30,8.15
46895,2011-07-01,1.9500000000000002
46896,2011-07-02,4.15
46897,2011-07-03,6.950000000000001
46898,2011-07-04,9.1
46899,2011-07-05,6.65
46900,2011-07-06,7.55
46901,2011-07-07,6.95
46902,2011-07-08,2.3000000000000003
46903,2011-07-09,5.15
46904,2011-07-10,6.05
46905,2011-07-11,6.050000000000001
46906,2011-07-12,7.0
46907,2011-07-13,7.0
46908,2011-07-14,4.1000000000000005
46909,2011-07-15,2.9499999999999997
46910,2011-07-16,5.35
46911,2011-07-17,6.35
46912,2011-07-18,7.4
46913,2011-07-19,3.9000000000000004
46914,2011-07-20,8.05
46915,2011-07-21,7.6
46916,2011-07-22,8.4
46917,2011-07-23,5.95
46918,2011-07-24,1.2999999999999998
46919,2011-07-25,6.6000000000000005
46920,2011-07-26,9.3
46921,2011-07-27,5.2
46922,2011-07-28,4.449999999999999
46923,2011-07-29,3.55
46924,2011-07-30,4.5
46925,2011-07-31,6.7
46926,2011-08-01,7.45
46927,2011-08-02,9.200000000000001
46928,2011-08-03,11.6
46929,2011-08-04,10.55
46930,2011-08-05,9.15
46931,2011-08-06,10.2
46932,2011-08-07,7.5
46933,2011-08-08,4.95
46934,2011-08-09,5.5
46935,2011-08-10,5.0
46936,2011-08-11,7.7
46937,2011-08-12,8.6
46938,2011-08-13,5.25
46939,2011-08-14,8.25
46940,2011-08-15,6.5
46941,2011-08-16,11.6
46942,2011-08-17,8.0
46943,2011-08-18,7.9
46944,2011-08-19,9.8
46945,2011-08-20,9.200000000000001
46946,2011-08-21,9.5
46947,2011-08-22,6.8
46948,2011-08-23,9.9
46949,2011-08-24,8.8
46950,2011-08-25,8.0
46951,2011-08-26,10.950000000000001
46952,2011-08-27,10.2
46953,2011-08-28,9.950000000000001
46954,2011-08-29,10.25
46955,2011-08-30,9.95
46956,2011-08-31,8.7
46957,2011-09-01,10.85
46958,2011-09-02,9.4
46959,2011-09-03,7.6
46960,2011-09-04,9.65
46961,2011-09-05,13.75
46962,2011-09-06,10.450000000000001
46963,2011-09-07,6.9
46964,2011-09-08,6.9
46965,2011-09-09,8.45
46966,2011-09-10,4.4
46967,2011-09-11,6.7
46968,2011-09-12,5.95
46969,2011-09-13,5.7
46970,2011-09-14,9.25
46971,2011-09-15,9.65
46972,2011-09-16,11.299999999999999
46973,2011-09-17,12.4
46974,2011-09-18,15.600000000000001
46975,2011-09-19,15.600000000000001
46976,2011-09-20,14.700000000000001
46977,2011-09-21,11.75
46978,2011-09-22,9.6
46979,2011-09-23,13.35
46980,2011-09-24,11.649999999999999
46981,2011-09-25,9.65
46982,2011-09-26,8.5
46983,2011-09-27,9.75
46984,2011-09-28,10.0
46985,2011-09-29,11.2
46986,2011-09-30,10.1
46987,2011-10-01,7.1
46988,2011-10-02,8.299999999999999
46989,2011-10-03,8.35
46990,2011-10-04,10.15
46991,2011-10-05,9.2
46992,2011-10-06,11.65
46993,2011-10-07,13.75
46994,2011-10-08,14.7
46995,2011-10-09,11.15
46996,2011-10-10,10.7
46997,2011-10-11,10.7
46998,2011-10-12,9.05
46999,2011-10-13,14.25
47000,2011-10-14,14.5
47001,2011-10-15,18.25
47002,2011-10-16,13.399999999999999
47003,2011-10-17,11.0
47004,2011-10-18,11.75
47005,2011-10-19,14.45
47006,2011-10-20,15.45
47007,2011-10-21,16.400000000000002
47008,2011-10-22,16.95
47009,2011-10-23,18.85
47010,2011-10-24,19.75
47011,2011-10-25,12.5
47012,2011-10-26,11.0
47013,2011-10-27,13.05
47014,2011-10-28,17.25
47015,2011-10-29,18.4
47016,2011-10-30,13.700000000000001
47017,2011-10-31,12.75
47018,2011-11-01,16.45
47019,2011-11-02,15.0
47020,2011-11-03,16.549999999999997
47021,2011-11-04,15.25
47022,2011-11-05,17.05
47023,2011-11-06,20.3
47024,2011-11-07,22.35
47025,2011-11-08,21.15
47026,2011-11-09,21.5
47027,2011-11-10,18.7
47028,2011-11-11,14.450000000000001
47029,2011-11-12,18.05
47030,2011-11-13,17.45
47031,2011-11-14,21.9
47032,2011-11-15,18.9
47033,2011-11-16,14.8
47034,2011-11-17,17.55
47035,2011-11-18,20.35
47036,2011-11-19,22.25
47037,2011-11-20,18.5
47038,2011-11-21,14.5
47039,2011-11-22,13.75
47040,2011-11-23,15.3
47041,2011-11-24,14.0
47042,2011-11-25,13.2
47043,2011-11-26,19.15
47044,2011-11-27,18.9
47045,2011-11-28,18.450000000000003
47046,2011-11-29,23.1
47047,2011-11-30,18.15
47048,2011-12-01,13.149999999999999
47049,2011-12-02,14.6
47050,2011-12-03,15.95
47051,2011-12-04,15.600000000000001
47052,2011-12-05,11.15
47053,2011-12-06,11.1
47054,2011-12-07,13.7
47055,2011-12-08,16.95
47056,2011-12-09,16.1
47057,2011-12-10,18.799999999999997
47058,2011-12-11,18.55
47059,2011-12-12,17.7
47060,2011-12-13,16.299999999999997
47061,2011-12-14,13.1
47062,2011-12-15,17.4
47063,2011-12-16,16.5
47064,2011-12-17,18.75
47065,2011-12-18,17.1
47066,2011-12-19,18.45
47067,2011-12-20,18.75
47068,2011-12-21,18.0
47069,2011-12-22,19.75
47070,2011-12-23,20.0
47071,2011-12-24,20.5
47072,2011-12-25,19.95
47073,2011-12-26,19.299999999999997
47074,2011-12-27,18.05
47075,2011-12-28,17.8
47076,2011-12-29,18.2
47077,2011-12-30,16.9
47078,2011-12-31,17.3
47079,2012-01-01,21.25
47080,2012-01-02,23.1
47081,2012-01-03,25.450000000000003
47082,2012-01-04,23.3
47083,2012-01-05,21.75
47084,2012-01-06,19.45
47085,2012-01-07,18.65
47086,2012-01-08,21.200000000000003
47087,2012-01-09,19.25
47088,2012-01-10,16.4
47089,2012-01-11,15.5
47090,2012-01-12,12.15
47091,2012-01-13,16.15
47092,2012-01-14,19.450000000000003
47093,2012-01-15,16.5
47094,2012-01-16,18.95
47095,2012-01-17,19.9
47096,2012-01-18,21.3
47097,2012-01-19,22.6
47098,2012-01-20,22.5
47099,2012-01-21,21.45
47100,2012-01-22,19.1
47101,2012-01-23,18.200000000000003
47102,2012-01-24,18.25
47103,2012-01-25,19.25
47104,2012-01-26,21.85
47105,2012-01-27,20.3
47106,2012-01-28,22.8
47107,2012-01-29,21.4
47108,2012-01-30,23.3
47109,2012-01-31,20.95
47110,2012-02-01,16.15
47111,2012-02-02,14.149999999999999
47112,2012-02-03,15.049999999999999
47113,2012-02-04,20.9
47114,2012-02-05,20.8
47115,2012-02-06,20.95
47116,2012-02-07,18.1
47117,2012-02-08,18.8
47118,2012-02-09,19.0
47119,2012-02-10,20.3
47120,2012-02-11,16.45
47121,2012-02-12,17.8
47122,2012-02-13,18.299999999999997
47123,2012-02-14,20.25
47124,2012-02-15,18.1
47125,2012-02-16,19.55
47126,2012-02-17,19.65
47127,2012-02-18,18.85
47128,2012-02-19,21.450000000000003
47129,2012-02-20,19.15
47130,2012-02-21,18.6
47131,2012-02-22,18.75
47132,2012-02-23,18.75
47133,2012-02-24,20.95
47134,2012-02-25,20.7
47135,2012-02-26,20.35
47136,2012-02-27,19.950000000000003
47137,2012-02-28,20.1
47138,2012-02-29,18.2
47139,2012-03-01,17.45
47140,2012-03-02,14.850000000000001
47141,2012-03-03,14.75
47142,2012-03-04,17.9
47143,2012-03-05,16.9
47144,2012-03-06,18.0
47145,2012-03-07,12.75
47146,2012-03-08,14.95
47147,2012-03-09,16.65
47148,2012-03-10,16.5
47149,2012-03-11,18.75
47150,2012-03-12,17.4
47151,2012-03-13,18.8
47152,2012-03-14,19.55
47153,2012-03-15,19.55
47154,2012-03-16,19.15
47155,2012-03-17,19.25
47156,2012-03-18,14.2
47157,2012-03-19,15.6
47158,2012-03-20,15.9
47159,2012-03-21,16.85
47160,2012-03-22,15.049999999999999
47161,2012-03-23,12.85
47162,2012-03-24,12.1
47163,2012-03-25,11.049999999999999
47164,2012-03-26,15.850000000000001
47165,2012-03-27,14.35
47166,2012-03-28,15.9
47167,2012-03-29,14.850000000000001
47168,2012-03-30,15.399999999999999
47169,2012-03-31,15.8
47170,2012-04-01,16.5
47171,2012-04-02,15.8
47172,2012-04-03,17.0
47173,2012-04-04,18.549999999999997
47174,2012-04-05,18.85
47175,2012-04-06,18.7
47176,2012-04-07,16.65
47177,2012-04-08,14.75
47178,2012-04-09,9.5
47179,2012-04-10,7.55
47180,2012-04-11,10.200000000000001
47181,2012-04-12,9.9
47182,2012-04-13,11.65
47183,2012-04-14,9.55
47184,2012-04-15,13.049999999999999
47185,2012-04-16,14.05
47186,2012-04-17,13.05
47187,2012-04-18,16.15
47188,2012-04-19,18.35
47189,2012-04-20,15.4
47190,2012-04-21,16.25
47191,2012-04-22,14.0
47192,2012-04-23,13.45
47193,2012-04-24,8.95
47194,2012-04-25,9.55
47195,2012-04-26,9.75
47196,2012-04-27,10.5
47197,2012-04-28,11.649999999999999
47198,2012-04-29,9.85
47199,2012-04-30,7.6
47200,2012-05-01,9.6
47201,2012-05-02,7.6000000000000005
47202,2012-05-03,11.45
47203,2012-05-04,6.449999999999999
47204,2012-05-05,7.300000000000001
47205,2012-05-06,6.5
47206,2012-05-07,5.5
47207,2012-05-08,8.7
47208,2012-05-09,10.8
47209,2012-05-10,12.25
47210,2012-05-11,14.25
47211,2012-05-12,7.25
47212,2012-05-13,8.8
47213,2012-05-14,4.65
47214,2012-05-15,5.45
47215,2012-05-16,5.8999999999999995
47216,2012-05-17,7.050000000000001
47217,2012-05-18,5.999999999999999
47218,2012-05-19,5.85
47219,2012-05-20,7.750000000000001
47220,2012-05-21,8.6
47221,2012-05-22,5.95
47222,2012-05-23,7.500000000000001
47223,2012-05-24,6.25
47224,2012-05-25,8.25
47225,2012-05-26,8.2
47226,2012-05-27,7.55
47227,2012-05-28,5.75
47228,2012-05-29,6.55
47229,2012-05-30,5.8
47230,2012-05-31,8.799999999999999
47231,2012-06-01,6.5
47232,2012-06-02,7.7
47233,2012-06-03,11.25
47234,2012-06-04,7.35
47235,2012-06-05,7.45
47236,2012-06-06,8.2
47237,2012-06-07,4.3
47238,2012-06-08,3.5
47239,2012-06-09,4.65
47240,2012-06-10,4.65
47241,2012-06-11,5.4
47242,2012-06-12,7.9
47243,2012-06-13,8.9
47244,2012-06-14,9.600000000000001
47245,2012-06-15,10.5
47246,2012-06-16,5.3500000000000005
47247,2012-06-17,8.2
47248,2012-06-18,6.55
47249,2012-06-19,6.8500000000000005
47250,2012-06-20,2.35
47251,2012-06-21,6.5
47252,2012-06-22,9.149999999999999
47253,2012-06-23,4.55
47254,2012-06-24,6.15
47255,2012-06-25,6.2
47256,2012-06-26,4.2
47257,2012-06-27,6.55
47258,2012-06-28,6.5
47259,2012-06-29,8.6
47260,2012-06-30,7.9
47261,2012-07-01,5.6
47262,2012-07-02,5.1
47263,2012-07-03,3.1
47264,2012-07-04,2.7
47265,2012-07-05,3.25
47266,2012-07-06,4.0
47267,2012-07-07,3.3499999999999996
47268,2012-07-08,3.8999999999999995
47269,2012-07-09,4.85
47270,2012-07-10,3.3500000000000005
47271,2012-07-11,9.05
47272,2012-07-12,7.1
47273,2012-07-13,11.850000000000001
47274,2012-07-14,10.05
47275,2012-07-15,7.45
47276,2012-07-16,8.899999999999999
47277,2012-07-17,8.65
47278,2012-07-18,8.15
47279,2012-07-19,4.300000000000001
47280,2012-07-20,4.8999999999999995
47281,2012-07-21,5.05
47282,2012-07-22,5.8
47283,2012-07-23,7.55
47284,2012-07-24,5.3999999999999995
47285,2012-07-25,6.4
47286,2012-07-26,8.45
47287,2012-07-27,4.8999999999999995
47288,2012-07-28,6.4
47289,2012-07-29,5.55
47290,2012-07-30,3.6499999999999995
47291,2012-07-31,5.8
47292,2012-08-01,7.05
47293,2012-08-02,2.95
47294,2012-08-03,6.5
47295,2012-08-04,7.3500000000000005
47296,2012-08-05,7.8
47297,2012-08-06,7.85
47298,2012-08-07,4.15
47299,2012-08-08,7.1000000000000005
47300,2012-08-09,9.2
47301,2012-08-10,4.65
47302,2012-08-11,7.65
47303,2012-08-12,9.3
47304,2012-08-13,5.7
47305,2012-08-14,4.300000000000001
47306,2012-08-15,7.3999999999999995
47307,2012-08-16,5.9
47308,2012-08-17,5.1499999999999995
47309,2012-08-18,7.1499999999999995
47310,2012-08-19,5.25
47311,2012-08-20,4.7
47312,2012-08-21,6.0
47313,2012-08-22,8.35
47314,2012-08-23,8.65
47315,2012-08-24,6.25
47316,2012-08-25,7.300000000000001
47317,2012-08-26,8.5
47318,2012-08-27,4.9
47319,2012-08-28,5.0
47320,2012-08-29,7.050000000000001
47321,2012-08-30,7.5
47322,2012-08-31,6.25
47323,2012-09-01,3.85
47324,2012-09-02,5.9
47325,2012-09-03,7.950000000000001
47326,2012-09-04,9.7
47327,2012-09-05,10.45
47328,2012-09-06,12.65
47329,2012-09-07,9.15
47330,2012-09-08,10.35
47331,2012-09-09,9.15
47332,2012-09-10,8.700000000000001
47333,2012-09-11,8.25
47334,2012-09-12,10.1
47335,2012-09-13,7.75
47336,2012-09-14,6.3999999999999995
47337,2012-09-15,6.8500000000000005
47338,2012-09-16,9.6
47339,2012-09-17,11.25
47340,2012-09-18,12.7
47341,2012-09-19,10.200000000000001
47342,2012-09-20,14.2
47343,2012-09-21,12.25
47344,2012-09-22,10.15
47345,2012-09-23,11.200000000000001
47346,2012-09-24,7.549999999999999
47347,2012-09-25,7.7
47348,2012-09-26,14.350000000000001
47349,2012-09-27,13.3
47350,2012-09-28,14.15
47351,2012-09-29,10.25
47352,2012-09-30,8.5
47353,2012-10-01,8.0
47354,2012-10-02,10.450000000000001
47355,2012-10-03,12.0
47356,2012-10-04,14.0
47357,2012-10-05,16.55
47358,2012-10-06,12.85
47359,2012-10-07,8.75
47360,2012-10-08,10.5
47361,2012-10-09,9.7
47362,2012-10-10,8.8
47363,2012-10-11,6.9
47364,2012-10-12,8.65
47365,2012-10-13,7.6
47366,2012-10-14,10.100000000000001
47367,2012-10-15,12.7
47368,2012-10-16,15.75
47369,2012-10-17,15.45
47370,2012-10-18,13.15
47371,2012-10-19,15.3
47372,2012-10-20,15.75
47373,2012-10-21,13.3
47374,2012-10-22,9.25
47375,2012-10-23,9.700000000000001
47376,2012-10-24,11.649999999999999
47377,2012-10-25,15.7
47378,2012-10-26,12.25
47379,2012-10-27,10.4
47380,2012-10-28,12.0
47381,2012-10-29,14.75
47382,2012-10-30,16.05
47383,2012-10-31,17.15
47384,2012-11-01,16.2
47385,2012-11-02,11.3
47386,2012-11-03,13.4
47387,2012-11-04,15.75
47388,2012-11-05,18.8
47389,2012-11-06,21.65
47390,2012-11-07,17.700000000000003
47391,2012-11-08,18.1
47392,2012-11-09,16.1
47393,2012-11-10,13.1
47394,2012-11-11,11.85
47395,2012-11-12,15.0
47396,2012-11-13,17.35
47397,2012-11-14,15.95
47398,2012-11-15,18.6
47399,2012-11-16,17.5
47400,2012-11-17,15.4
47401,2012-11-18,16.15
47402,2012-11-19,12.4
47403,2012-11-20,12.950000000000001
47404,2012-11-21,17.099999999999998
47405,2012-11-22,17.45
47406,2012-11-23,18.25
47407,2012-11-24,19.4
47408,2012-11-25,21.4
47409,2012-11-26,20.35
47410,2012-11-27,20.1
47411,2012-11-28,19.95
47412,2012-11-29,24.950000000000003
47413,2012-11-30,26.55
47414,2013-01-01,20.3
47415,2013-01-02,21.05
47416,2013-01-03,22.15
47417,2013-01-04,23.95
47418,2013-01-05,27.8
47419,2013-01-06,27.1
47420,2013-01-07,25.45
47421,2013-01-08,27.5
47422,2013-01-09,21.0
47423,2013-01-10,19.85
47424,2013-01-11,23.55
47425,2013-01-12,25.55
47426,2013-01-13,22.450000000000003
47427,2013-01-14,15.5
47428,2013-01-15,17.15
47429,2013-01-16,22.35
47430,2013-01-17,24.15
47431,2013-01-18,27.8
47432,2013-01-19,21.4
47433,2013-01-20,22.35
47434,2013-01-21,25.5
47435,2013-01-22,24.95
47436,2013-01-23,21.1
47437,2013-01-24,23.65
47438,2013-01-25,23.05
47439,2013-01-26,27.1
47440,2013-01-27,23.6
47441,2013-01-28,22.1
47442,2013-01-29,21.45
47443,2013-01-30,22.85
47444,2013-01-31,22.5
47445,2013-03-01,15.850000000000001
47446,2013-03-02,15.05
47447,2013-03-03,18.15
47448,2013-03-04,16.75
47449,2013-03-05,18.85
47450,2013-03-06,17.65
47451,2013-03-07,20.1
47452,2013-03-08,18.05
47453,2013-03-09,19.4
47454,2013-03-10,21.85
47455,2013-03-11,20.4
47456,2013-03-12,21.4
47457,2013-03-13,19.85
47458,2013-03-14,21.75
47459,2013-03-15,22.15
47460,2013-03-16,21.95
47461,2013-03-17,14.45
47462,2013-03-18,12.7
47463,2013-03-19,13.649999999999999
47464,2013-03-20,15.950000000000001
47465,2013-03-21,17.6
47466,2013-03-22,18.65
47467,2013-03-23,16.35
47468,2013-03-24,15.85
47469,2013-03-25,15.7
47470,2013-03-26,18.4
47471,2013-03-27,19.5
47472,2013-03-28,20.65
47473,2013-03-29,13.100000000000001
47474,2013-03-30,13.55
47475,2013-03-31,13.299999999999999
47476,2013-04-01,14.9
47477,2013-04-02,13.55
47478,2013-04-03,13.5
47479,2013-04-04,11.75
47480,2013-04-05,15.9
47481,2013-04-06,13.5
47482,2013-04-07,14.8
47483,2013-04-08,14.299999999999999
47484,2013-04-09,14.3
47485,2013-04-10,15.95
